epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.05906040221452713	0.011694644577801228	0.059258707714986786	0.055928412824869156	0.02251560613512993	0.05797513635180062
20.0	0.06487695872783661	0.013516463339328766	0.06614355905834869	0.06107382848858833	0.02523762173950672	0.06418259882804693
30.0	0.06577181816101074	0.01397985965013504	0.07047190538127164	0.06868009269237518	0.02847229316830635	0.07243799269253835
40.0	0.08098433166742325	0.017336199060082436	0.08518615821773956	0.07941834628582001	0.03232267498970032	0.08409770355551725
50.0	0.10067114233970642	0.021165652200579643	0.10637704401308	0.09418345242738724	0.0392739474773407	0.10185266397010764
60.0	0.12527963519096375	0.026506457477808	0.131123152242974	0.11163311451673508	0.045623086392879486	0.12191984925081709
70.0	0.15257270634174347	0.03144640102982521	0.15943423584933922	0.13534675538539886	0.05612217262387276	0.14822253355502513
80.0	0.1798657923936844	0.039545174688100815	0.1870767873958228	0.1574944108724594	0.06567299365997314	0.17278070814629107
90.0	0.20223715901374817	0.044970106333494186	0.2096250390299119	0.17606262862682343	0.07552547752857208	0.19340931290306607
100.0	0.2143176794052124	0.04798077046871185	0.22657288564348177	0.18814319372177124	0.08124341070652008	0.20976001051313814
110.0	0.23131991922855377	0.0513150691986084	0.24497305497129565	0.19552573561668396	0.08394680917263031	0.22058955411855635
120.0	0.23624162375926971	0.053152576088905334	0.25319430274909255	0.20357941091060638	0.08881014585494995	0.23026631346146623
130.0	0.23847876489162445	0.053868167102336884	0.2538294651392652	0.20604026317596436	0.09061644226312637	0.2318934195529611
140.0	0.240715891122818	0.0540924072265625	0.25577946214580005	0.20782998204231262	0.0913621187210083	0.233689038558015
150.0	0.23579418659210205	0.05160409212112427	0.252765601605177	0.21118567883968353	0.09299954771995544	0.2359147497568582
160.0	0.23847876489162445	0.051283400505781174	0.25547015469834694	0.21319909393787384	0.09638429433107376	0.2382228136485939
170.0	0.23892618715763092	0.051302216947078705	0.25521928127083876	0.21319910883903503	0.09578043967485428	0.23773469669976155
180.0	0.24161073565483093	0.0526139996945858	0.2577149282855567	0.21319910883903503	0.09614602476358414	0.2383044582655209
190.0	0.2460850179195404	0.0541803278028965	0.26325768752168144	0.215659961104393	0.09700623154640198	0.2420050319469514
200.0	0.24966444075107574	0.05501231923699379	0.2670592017929333	0.21588367223739624	0.09814002364873886	0.24390955655957183
210.0	0.25234901905059814	0.05586716905236244	0.2714363257319665	0.21812079846858978	0.09839466214179993	0.24742085298562158
220.0	0.25771814584732056	0.05808311700820923	0.2783841555215357	0.22170023620128632	0.09954164177179337	0.25286204813863555
230.0	0.26174497604370117	0.05930923670530319	0.28410078790026744	0.2261744886636734	0.10102073848247528	0.2581473170962586
240.0	0.2626398503780365	0.05914450064301491	0.2846716410940304	0.2288590520620346	0.1020234227180481	0.26003501061311013
250.0	0.2693512439727783	0.061962418258190155	0.2901797777431099	0.23042505979537964	0.10316363722085953	0.26258755096970143
260.0	0.27606266736984253	0.06394387036561966	0.2955789351657406	0.23378075659275055	0.10442516207695007	0.26605171116814286
270.0	0.2809843420982361	0.06454452127218246	0.2985519272378538	0.24026845395565033	0.10689801722764969	0.27083097590295135
280.0	0.2832214832305908	0.06510451436042786	0.2986314908561344	0.2440716028213501	0.10912379622459412	0.2726704273746869
290.0	0.285906046628952	0.06561656296253204	0.30163323033882805	0.24697986245155334	0.1105649322271347	0.2760833513049272
300.0	0.2872483432292938	0.06593279540538788	0.30193754430989356	0.24921700358390808	0.11225821822881699	0.27755465421904835
310.0	0.29082775115966797	0.066322922706604	0.30555329573800555	0.2501118779182434	0.11345196515321732	0.2797822530843157
320.0	0.28993290662765503	0.06628196686506271	0.3052558180131262	0.254138708114624	0.1146024838089943	0.2827267082209694
330.0	0.28993290662765503	0.06611987948417664	0.30653417044225656	0.2552572786808014	0.11549029499292374	0.28434770308142476
340.0	0.28993290662765503	0.06620212644338608	0.3071832361699385	0.25682327151298523	0.11584512889385223	0.28576252587553064
350.0	0.2863534688949585	0.06514652073383331	0.3053309185417815	0.2565995454788208	0.11522017419338226	0.28551183132494984
360.0	0.28948548436164856	0.06580702215433121	0.30828810700788034	0.25615212321281433	0.11550015211105347	0.2859167895823421
370.0	0.28859061002731323	0.06586826592683792	0.30789839388586937	0.25548097491264343	0.11494319140911102	0.2854917663185573
380.0	0.28993290662765503	0.06632450968027115	0.3073711514853986	0.25503355264663696	0.11380124092102051	0.28434560724848895
390.0	0.29261747002601624	0.06724026054143906	0.30821627816625113	0.2559284269809723	0.11418131738901138	0.2844495269139266
400.0	0.2944071590900421	0.06777692586183548	0.3098398130349568	0.2565995454788208	0.11539628356695175	0.285356992992735
410.0	0.2948545813560486	0.06822027266025543	0.31071178634562524	0.25771814584732056	0.11538301408290863	0.2864698417188998
420.0	0.29351234436035156	0.06777223944664001	0.30985726008520725	0.26017898321151733	0.11680325865745544	0.2883339675054124
430.0	0.29798659682273865	0.06815594434738159	0.3123811043018434	0.26017898321151733	0.11736299097537994	0.2881832798946646
440.0	0.2970917224884033	0.06800607591867447	0.312920997122487	0.2572706937789917	0.11612800508737564	0.2871930187218533
450.0	0.29664430022239685	0.06778113543987274	0.31107128247150934	0.2599552571773529	0.11694523692131042	0.28788539226304155
460.0	0.29932886362075806	0.06801392883062363	0.3137921690451967	0.259284108877182	0.11716315895318985	0.2882304439109789
470.0	0.2988814413547516	0.0672215074300766	0.31466236058854447	0.2610738277435303	0.11881870031356812	0.29028981492034434
480.0	0.2948545813560486	0.06674705445766449	0.3100549644826139	0.26085010170936584	0.11921261250972748	0.28878757605564637
490.0	0.3002237379550934	0.06769033521413803	0.314679396777736	0.26017898321151733	0.11924061179161072	0.28919552064134424
500.0	0.3002237379550934	0.06781835108995438	0.31428913395932206	0.26017898321151733	0.11871612071990967	0.2888482897795402
510.0	0.29843398928642273	0.06812777370214462	0.31354932377873296	0.25749439001083374	0.11835381388664246	0.2874610773371338
